HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000024,160530,45,North Somerset,4,214,A3033 Drove Road,PU,24,17,7/6/2010,27,332680,1725,15,3,E,A371,36,1425,335210,2010,10,160900,161050,333500,99375,A370,1
2,South West,E06000024,160530,68,North Somerset,4,162,A3033 Drove Road,PU,9,13,7/6/2010,38,332680,1380,15,15,W,A371,12,1128,335210,2010,7,160900,161050,333500,99375,A370,2
