HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000022,166480,5,Bath and North East Somerset,0,20,UU,5,2,3/22/2005,5,218,9,0,N,0,186,2005,0,LANSDOWN ROAD,Bath,374560,930445,U,0
0,South West,E06000022,166480,10,Bath and North East Somerset,0,41,UU,6,2,3/22/2005,10,299,9,0,S,1,240,2005,0,LANSDOWN ROAD,Bath,374560,930445,U,0
