HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
20,South West,E06000025,188200,463,South Gloucestershire,81,293,Junction 15/20 M5/M4),TM,1,3,3/28/2007,120,361812,2163,12,19,N,Junction 14 M5,0,1403,368807,2007,192,183775,193200,366000,26020,M5,31
11,South West,E06000025,188200,263,South Gloucestershire,108,167,Junction 15/20 M5/M4),TM,2,4,3/28/2007,85,361812,1764,12,17,S,Junction 14 M5,0,1328,368807,2007,27,183775,193200,366000,26020,M5,15
2,South West,E06000024,157810,24,North Somerset,7,84,LA Boundary,PR,3,7,3/28/2007,11,334060,593,12,3,N,Bleadon Hill,3,475,332510,2007,1,156380,158160,332600,73836,A370,0
2,South West,E06000024,157810,34,North Somerset,1,86,LA Boundary,PR,2,5,3/28/2007,20,334060,660,12,5,S,Bleadon Hill,3,533,332510,2007,4,156380,158160,332600,73836,A370,2
