HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000025,190010,2,South Gloucestershire,0,19,BU,1,4,9/5/2007,2,347,16,0,N,2,321,2007,0,High Street,"north of Chapel Street, Thornbury",363680,990071,B4061,0
0,South West,E06000025,190010,6,South Gloucestershire,0,19,BU,4,5,9/5/2007,6,418,16,0,S,1,384,2007,0,High Street,"north of Chapel Street, Thornbury",363680,990071,B4061,0
