HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,174260,3,"Bristol, City of",0,30,UU,1,3,7/12/2007,3,296,14,0,N,6,259,2007,0,HAMPTON ROAD,North of Waverley Road,357950,930430,U,0
0,South West,E06000023,174260,2,"Bristol, City of",0,30,UU,0,1,7/12/2007,2,229,14,0,S,5,196,2007,0,HAMPTON ROAD,North of Waverley Road,357950,930430,U,0
