HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000024,162100,46,North Somerset,6,126,A371 Locking Moor  Road,PR,0,3,3/22/2011,24,335210,789,11,4,E,M5 J 21,0,614,337880,2011,7,161050,162600,336850,99376,A370,4
5,South West,E06000024,162100,77,North Somerset,13,107,A371 Locking Moor  Road,PR,3,7,3/22/2011,48,335210,881,11,4,W,M5 J 21,0,687,337880,2011,6,161050,162600,336850,99376,A370,1
