HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000022,169000,4,Bath and North East Somerset,0,101,A4174 roundabout,PR,9,15,3/15/2013,4,364160,614,7,0,N,road from Stockwood Hill,12,485,364790,2013,0,169700,168950,364728,57290,A4175,0
2,South West,E06000022,169000,14,Bath and North East Somerset,1,99,A4174 roundabout,PR,7,4,3/15/2013,7,364160,405,7,1,S,road from Stockwood Hill,4,281,364790,2013,3,169700,168950,364728,57290,A4175,0
