HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000022,162260,6,Bath and North East Somerset,0,62,A367,PU,3,5,9/26/2005,6,373913,576,7,0,E,The Avenue/Ralph Allen Drive,15,500,376054,2005,0,162211,162640,,,375000,27638,A3062,0
0,South West,E06000022,162260,4,Bath and North East Somerset,0,27,A367,PU,6,3,9/26/2005,4,373913,197,7,0,W,The Avenue/Ralph Allen Drive,1,157,376054,2005,0,162211,162640,,,375000,27638,A3062,0
4,South West,E06000024,160530,64,North Somerset,3,165,A3033 Drove Road,PU,56,15,9/26/2005,35,332680,1058,7,11,E,A371,2,758,335210,2005,7,160900,161050,,,333500,99375,A370,4
1,South West,E06000024,160530,49,North Somerset,3,176,A3033 Drove Road,PU,2,13,9/26/2005,31,332680,1078,7,6,W,A371,4,838,335210,2005,5,160900,161050,,,333500,99375,A370,3
0,South West,E06000025,178882,1,South Gloucestershire,0,12,,UR,1,1,9/26/2005,1,,71,7,0,E,,0,56,,2005,0,,,N/A,"south of Compass Inn, Tormarton",376465,979270,U,0
0,South West,E06000025,178882,0,South Gloucestershire,0,8,,UR,1,2,9/26/2005,0,,158,7,0,W,,0,147,,2005,0,,,N/A,"south of Compass Inn, Tormarton",376465,979270,U,0
