HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000025,182290,16,South Gloucestershire,1,10,UU,1,1,4/2/2008,3,84,11,8,N,0,56,2008,3,ST JOHNS WAY,south of Walshes Ave,373520,930456,U,0
2,South West,E06000025,182290,20,South Gloucestershire,4,15,UU,1,1,4/2/2008,4,129,11,6,S,0,92,2008,4,ST JOHNS WAY,south of Walshes Ave,373520,930456,U,0
0,South West,E06000024,165623,3,North Somerset,0,12,CR,2,1,4/2/2008,2,93,11,1,N,0,75,2008,0,BISHOPS ROAD,"South of Graitney Close, Cleeve",345361,947252,C,0
1,South West,E06000024,165623,4,North Somerset,0,17,CR,1,0,4/2/2008,3,94,11,0,S,0,72,2008,0,BISHOPS ROAD,"South of Graitney Close, Cleeve",345361,947252,C,0
0,South West,E06000024,163705,0,North Somerset,0,1,UU,0,0,4/2/2008,0,6,11,0,N,0,5,2008,0,LONGDOWN DRIVE,"North of Ilse Road, W-s-M",336584,947286,U,0
0,South West,E06000024,163705,0,North Somerset,0,1,UU,0,0,4/2/2008,0,5,11,0,S,0,4,2008,0,LONGDOWN DRIVE,"North of Ilse Road, W-s-M",336584,947286,U,0
0,South West,E06000025,181147,1,South Gloucestershire,0,5,UU,0,1,4/2/2008,1,55,11,0,N,1,48,2008,0,CENTAURUS ROAD,south of Pegasus Road,358459,947520,U,0
0,South West,E06000025,181147,4,South Gloucestershire,0,5,UU,0,0,4/2/2008,3,200,11,1,S,0,191,2008,0,CENTAURUS ROAD,south of Pegasus Road,358459,947520,U,0
