HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
6,South West,E06000025,177750,435,South Gloucestershire,127,251,19,TM,21,16,10/7/2002,125,364185,2679,11,23,E,18,0,1956,375767,2002,107,179458,178163,370000,36016,M4,47
13,South West,E06000025,177750,406,South Gloucestershire,81,236,19,TM,13,9,10/7/2002,126,364185,2409,11,18,W,18,0,1745,375767,2002,139,179458,178163,370000,36016,M4,29
