HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
13,South West,E06000023,170955,87,"Bristol, City of",11,188,A38,PU,0,19,6/19/2009,41,357680,1142,10,6,N,A3029 Ashton Road/Winterstoke Underpass,1,848,356680,2009,10,170620,171490,357000,16959,A3029,6
19,South West,E06000023,170955,84,"Bristol, City of",9,177,A38,PU,8,4,6/19/2009,30,357680,1110,10,13,S,A3029 Ashton Road/Winterstoke Underpass,5,837,356680,2009,12,170620,171490,357000,16959,A3029,1
