HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
2,South West,E06000024,163585,19,North Somerset,9,66,BU,0,10,3/24/2011,3,435,7,1,N,3,340,2011,1,High Street,"South of Mill Lane, Congresbury",343914,947250,B3133,3
1,South West,E06000024,163585,21,North Somerset,7,62,BU,2,1,3/24/2011,6,281,7,4,S,6,195,2011,0,High Street,"South of Mill Lane, Congresbury",343914,947250,B3133,3
