HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
2,South West,E06000024,163585,14,North Somerset,3,52,BU,0,4,3/21/2013,6,402,7,2,N,6,332,2013,1,High Street,"South of Mill Lane, Congresbury",343914,947250,B3133,0
3,South West,E06000024,163585,10,North Somerset,0,58,BU,4,5,3/21/2013,3,298,7,0,S,1,221,2013,4,High Street,"South of Mill Lane, Congresbury",343914,947250,B3133,0
