HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000025,185000,11,South Gloucestershire,3,45,A432,PR,1,9,4/4/2008,5,376289,582,17,0,N,A433,0,516,379206,2008,0,181174,186365,,,378540,36510,A46,3
0,South West,E06000025,185000,10,South Gloucestershire,2,60,A432,PR,1,3,4/4/2008,7,376289,457,17,1,S,A433,1,383,379206,2008,0,181174,186365,,,378540,36510,A46,0
0,South West,E06000024,160043,0,North Somerset,0,56,A370 Windwhistle Road,PU,1,7,4/4/2008,0,332140,590,17,0,N,A370,8,526,332680,2008,0,159230,160900,,,332446,37660,A3033,0
0,South West,E06000024,160043,1,North Somerset,0,54,A370 Windwhistle Road,PU,1,11,4/4/2008,1,332140,664,17,0,S,A370,6,597,332680,2008,0,159230,160900,,,332446,37660,A3033,0
0,South West,E06000023,173337,0,"Bristol, City of",0,16,,UU,0,14,4/4/2008,0,,184,17,0,E,,3,154,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000023,173337,1,"Bristol, City of",0,52,,UU,0,15,4/4/2008,1,,441,17,0,W,,23,373,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000024,157807,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,11,17,0,N,,0,11,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,157807,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,5,17,0,S,,1,5,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,160155,0,North Somerset,0,3,,UU,0,0,4/4/2008,0,,21,17,0,E,,0,18,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,160155,0,North Somerset,0,4,,UU,0,0,4/4/2008,0,,28,17,0,W,,0,24,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,162162,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,11,17,0,N,,0,10,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
0,South West,E06000024,162162,0,North Somerset,0,2,,UU,0,0,4/4/2008,0,,16,17,0,S,,0,14,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
