HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000022,165443,37,Bath and North East Somerset,8,60,Bathwick St,PU,17,2,6/7/2001,9,375640,418,10,1,E,Warminster Rd,1,302,375948,2001,13,165350,165429,375783,28320,A36,5
1,South West,E06000022,165443,40,Bath and North East Somerset,6,41,Bathwick St,PU,13,5,6/7/2001,17,375640,393,10,1,W,Warminster Rd,6,294,375948,2001,8,165350,165429,375783,28320,A36,7
13,South West,E06000024,176000,468,North Somerset,106,273,19,TM,13,10,6/7/2001,127,350670,2805,10,25,N,LA Boundary,0,2041,351940,2001,145,175620,176830,351300,46019,M5,52
8,South West,E06000024,176000,353,North Somerset,124,235,19,TM,24,5,6/7/2001,97,350670,2120,10,12,S,LA Boundary,0,1503,351940,2001,97,175620,176830,351300,46019,M5,15
