HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
3,South West,E06000025,176100,73,South Gloucestershire,8,183,Station Road Link,PR,6,14,9/11/2007,41,366580,1139,15,5,N,B4465,0,863,367490,2007,13,174740,176520,367330,77050,A4174,3
3,South West,E06000025,176100,105,South Gloucestershire,5,222,Station Road Link,PR,9,22,9/11/2007,65,366580,1470,15,15,S,B4465,0,1112,367490,2007,12,174740,176520,367330,77050,A4174,5
