HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
6,South West,E06000025,171000,70,South Gloucestershire,4,143,A4,PR,0,20,9/22/2010,41,364390,1122,12,11,N,A4174 spur,0,889,365420,2010,7,170170,172170,364600,99053,A4174,1
9,South West,E06000025,171000,65,South Gloucestershire,5,146,A4,PR,4,11,9/22/2010,31,364390,1001,12,10,S,A4174 spur,0,775,365420,2010,9,170170,172170,364600,99053,A4174,1
