HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
7,South West,E06000024,170000,30,North Somerset,2,86,B3130 Barrow Street,PR,9,43,9/9/2008,7,352100,1612,8,10,E,LA Boundary,1,1444,356290,2008,1,169290,171360,354900,47034,A370,3
12,South West,E06000024,170000,41,North Somerset,5,77,B3130 Barrow Street,PR,4,10,9/9/2008,15,352100,606,8,4,W,LA Boundary,0,474,356290,2008,3,169290,171360,354900,47034,A370,2
14,South West,E06000025,183482,402,South Gloucestershire,94,506,16,TM,5,14,9/9/2008,138,360686,3314,8,30,N,15 / M4,0,2387,361812,2008,85,183284,183775,361000,99607,M5,41
10,South West,E06000025,183482,323,South Gloucestershire,100,444,16,TM,4,45,9/9/2008,113,360686,4116,8,19,S,15 / M4,0,3300,361812,2008,70,183284,183775,361000,99607,M5,11
