HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000024,159070,6,North Somerset,0,23,A371 Dinghurst Road,PR,3,3,6/17/2015,5,339890,195,12,1,E,A38,5,160,344800,2015,0,159050,159810,,,340000,16958,A368,0
1,South West,E06000024,159070,9,North Somerset,1,35,A371 Dinghurst Road,PR,3,2,6/17/2015,7,339890,195,12,0,W,A38,4,146,344800,2015,0,159050,159810,,,340000,16958,A368,0
0,South West,E06000023,172375,2,"Bristol, City of",0,5,,UU,35,0,6/17/2015,2,,252,12,0,E,,17,210,,2015,0,,,STATION APPROACH,East of Temple Gate,359604,946793,U,0
0,South West,E06000023,172375,2,"Bristol, City of",0,8,,UU,34,0,6/17/2015,2,,243,12,0,W,,13,199,,2015,0,,,STATION APPROACH,East of Temple Gate,359604,946793,U,0
0,South West,E06000024,173032,2,North Somerset,0,30,,CR,0,4,6/17/2015,1,,167,12,1,N,,0,131,,2015,0,,,WHITEHOUSE LANE,Wraxall,348048,947253,C,0
0,South West,E06000024,173032,2,North Somerset,0,19,,CR,0,0,6/17/2015,1,,184,12,1,S,,0,163,,2015,0,,,WHITEHOUSE LANE,Wraxall,348048,947253,C,0
