HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
2,South West,E06000023,173000,93,"Bristol, City of",13,204,A4,PU,10,7,5/20/2008,54,361100,841,10,17,N,A420,0,527,360440,2008,6,171600,173463,,,360500,99507,A4320,1
3,South West,E06000023,173000,72,"Bristol, City of",6,222,A4,PU,11,3,5/20/2008,37,361100,893,10,15,S,A420,0,585,360440,2008,5,171600,173463,,,360500,99507,A4320,6
0,South West,E06000024,158816,0,North Somerset,0,11,,CU,4,0,5/20/2008,0,,103,10,0,N,,2,88,,2008,0,,,OLD CHURCH ROAD,"South of Wingard Close, Clevedon",331739,947259,C,0
0,South West,E06000024,158816,0,North Somerset,0,11,,CU,5,2,5/20/2008,0,,92,10,0,S,,3,74,,2008,0,,,OLD CHURCH ROAD,"South of Wingard Close, Clevedon",331739,947259,C,0
0,South West,E06000024,168941,0,North Somerset,0,1,,CU,0,0,5/20/2008,0,,17,10,0,N,,0,16,,2008,0,,,CHURCH LANE,"South of Uncombe Close, Backwell Farleigh",349549,947262,C,0
0,South West,E06000024,168941,1,North Somerset,0,1,,CU,0,0,5/20/2008,1,,8,10,0,S,,0,6,,2008,0,,,CHURCH LANE,"South of Uncombe Close, Backwell Farleigh",349549,947262,C,0
0,South West,E06000025,175822,0,South Gloucestershire,0,1,,UU,0,0,5/20/2008,0,,17,10,0,N,,0,16,,2008,0,,,KENDALL ROAD,Kendall Road/Upper Station Road junction,364710,947518,U,0
0,South West,E06000025,175822,1,South Gloucestershire,0,0,,UU,0,0,5/20/2008,1,,12,10,0,S,,2,11,,2008,0,,,KENDALL ROAD,Kendall Road/Upper Station Road junction,364710,947518,U,0
0,South West,E06000023,176155,0,"Bristol, City of",0,1,,UU,0,0,5/20/2008,0,,7,10,0,N,,0,6,,2008,0,,,Claverham Road,North of Manor Road,363128,951879,U,0
0,South West,E06000023,176155,0,"Bristol, City of",0,1,,UU,0,0,5/20/2008,0,,8,10,0,S,,0,7,,2008,0,,,Claverham Road,North of Manor Road,363128,951879,U,0
0,South West,E06000023,173293,0,"Bristol, City of",0,0,,UU,0,0,5/20/2008,0,,2,10,0,E,,0,2,,2008,0,,,Victoria Avenue,East of Howett Road,361294,966010,U,0
0,South West,E06000023,173293,0,"Bristol, City of",0,8,,UU,0,0,5/20/2008,0,,60,10,0,W,,1,52,,2008,0,,,Victoria Avenue,East of Howett Road,361294,966010,U,0
