HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000025,176300,15,South Gloucestershire,1,54,B4465,PU,7,10,5/14/2002,9,364917,424,8,3,N,A432,10,338,365092,2002,0,175914,176659,365000,47675,A4017,1
0,South West,E06000025,176300,7,South Gloucestershire,0,58,B4465,PU,6,6,5/14/2002,5,364917,434,8,1,S,A432,3,357,365092,2002,0,175914,176659,365000,47675,A4017,1
11,South West,E06000025,181600,63,South Gloucestershire,0,111,"B4060 Horse St, Chipping Sodbury",PR,4,8,5/14/2002,35,373410,668,8,5,E,A46,0,482,376289,2002,7,181750,181174,375000,57129,A432,5
8,South West,E06000025,181600,35,South Gloucestershire,2,60,"B4060 Horse St, Chipping Sodbury",PR,4,3,5/14/2002,14,373410,564,8,4,W,A46,4,462,376289,2002,3,181750,181174,375000,57129,A432,4
