HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
24,South West,E06000025,179700,381,South Gloucestershire,182,427,LA Boundary,TM,12,20,6/25/2014,59,354850,3090,13,16,E,Junction 17 M5,0,2250,357747,2014,87,179550,181250,355000,16020,M5,13
20,South West,E06000025,179700,396,South Gloucestershire,117,399,LA Boundary,TM,36,17,6/25/2014,93,354850,3355,13,32,W,Junction 17 M5,0,2507,357747,2014,114,179550,181250,355000,16020,M5,20
16,South West,E06000025,173000,67,South Gloucestershire,8,227,A4174 spur,PU,2,21,6/25/2014,25,365420,1377,13,7,N,A420,2,1060,366590,2014,9,172170,173540,366460,99052,A4174,2
19,South West,E06000025,173000,74,South Gloucestershire,7,189,A4174 spur,PU,4,17,6/25/2014,35,365420,1441,13,3,S,A420,1,1157,366590,2014,8,172170,173540,366460,99052,A4174,2
