HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
4,South West,E06000025,187358,19,South Gloucestershire,1,64,B4427,PR,3,19,9/25/2009,10,362671,887,16,1,N,B4061,10,782,363608,2009,2,186727,188100,,,363261,26402,A38,1
2,South West,E06000025,187358,19,South Gloucestershire,3,90,B4427,PR,7,17,9/25/2009,4,362671,889,16,2,S,B4061,3,756,363608,2009,4,186727,188100,,,363261,26402,A38,4
0,South West,E06000023,176956,0,"Bristol, City of",0,2,,UU,0,0,9/25/2009,0,,24,16,0,E,,1,22,,2009,0,,,Hill Grove,West of the Crescent,358333,966008,U,0
0,South West,E06000023,176956,0,"Bristol, City of",0,3,,UU,0,0,9/25/2009,0,,28,16,0,W,,2,25,,2009,0,,,Hill Grove,West of the Crescent,358333,966008,U,0
