HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
16,South West,E06000025,183482,428,South Gloucestershire,127,537,16,TM,26,40,3/29/2004,112,360686,5136,16,27,N,15 / M4,0,4105,361812,2004,117,183284,183775,361000,99607,M5,29
21,South West,E06000025,183482,391,South Gloucestershire,97,546,16,TM,13,23,3/29/2004,143,360686,3964,16,37,S,15 / M4,0,2991,361812,2004,65,183284,183775,361000,99607,M5,28
