HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000025,177000,1,South Gloucestershire,0,29,LA Boundary,PU,5,11,7/4/2002,1,364220,759,17,0,N,Cleeve Wood Road,0,713,364725,2002,0,176370,177204,364662,8057,A4017,0
0,South West,E06000025,177000,2,South Gloucestershire,0,42,LA Boundary,PU,5,8,7/4/2002,2,364220,385,17,0,S,Cleeve Wood Road,15,328,364725,2002,0,176370,177204,364662,8057,A4017,0
0,South West,E06000025,181000,21,South Gloucestershire,0,138,B4057,PU,12,83,7/4/2002,15,360465,2382,17,2,N,M5/Aztec West,21,2128,360686,2002,2,180663,183284,360440,36408,A38,2
4,South West,E06000025,181000,25,South Gloucestershire,1,91,B4057,PU,16,34,7/4/2002,15,360465,1505,17,3,S,M5/Aztec West,24,1339,360686,2002,2,180663,183284,360440,36408,A38,0
