HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,176318,1,"Bristol, City of",0,8,UU,1,0,3/30/2000,1,53,11,0,N,3,43,2000,0,Oldbury Court Road,North of Elfin Road,363471,942449,U,0
0,South West,E06000023,176318,2,"Bristol, City of",0,4,UU,0,0,3/30/2000,2,32,11,0,S,0,26,2000,0,Oldbury Court Road,North of Elfin Road,363471,942449,U,0
