HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,170795,0,"Bristol, City of",0,6,UU,0,1,1/6/2005,0,40,16,0,E,3,33,2005,0,Wingfield Road,North of Wedmore Vale,359399,979124,U,0
0,South West,E06000023,170795,0,"Bristol, City of",0,5,UU,0,0,1/6/2005,0,21,16,0,W,1,16,2005,0,Wingfield Road,North of Wedmore Vale,359399,979124,U,0
