HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
4,South West,E06000024,160000,46,North Somerset,4,70,A368,PR,2,5,6/6/2000,24,344800,380,11,2,N,B3130,1,257,353281,2000,10,159810,167124,,,345000,56409,A38,2
5,South West,E06000024,160000,33,North Somerset,2,66,A368,PR,1,3,6/6/2000,19,344800,396,11,2,S,B3130,0,293,353281,2000,4,159810,167124,,,345000,56409,A38,1
1,South West,E06000023,176670,16,"Bristol, City of",0,69,,BU,11,6,6/6/2000,13,,483,11,0,N,,4,381,,2000,1,,,Henleaze Road,South of Henleaze Park Drive,357800,990069,B4056,1
1,South West,E06000023,176670,10,"Bristol, City of",0,70,,BU,11,5,6/6/2000,8,,464,11,0,S,,4,368,,2000,0,,,Henleaze Road,South of Henleaze Park Drive,357800,990069,B4056,1
