HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
5,South West,E06000024,157500,289,North Somerset,77,328,LA Boundary,TM,9,3,5/11/2009,83,337520,2461,16,10,N,21,0,1832,337878,2009,96,155010,162596,338400,16021,M5,18
8,South West,E06000024,157500,201,North Somerset,50,347,LA Boundary,TM,12,19,5/11/2009,33,337520,2561,16,10,S,21,0,1982,337878,2009,81,155010,162596,338400,16021,M5,19
