HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,167016,0,"Bristol, City of",0,3,UU,3,0,10/17/2008,0,48,17,0,E,9,42,2008,0,LONGACRE ROAD,East of Kilbirnie Road,360307,946792,U,0
0,South West,E06000023,167016,0,"Bristol, City of",0,1,UU,5,0,10/17/2008,0,29,17,0,W,13,23,2008,0,LONGACRE ROAD,East of Kilbirnie Road,360307,946792,U,0
0,South West,E06000025,191351,0,South Gloucestershire,0,9,BR,1,5,10/17/2008,0,130,17,0,E,0,115,2008,0,GLOUCESTER ROAD,"west of Crossways Lane, Upper Morton",365225,947488,B4061,0
1,South West,E06000025,191351,1,South Gloucestershire,0,9,BR,2,0,10/17/2008,0,138,17,0,W,0,126,2008,0,GLOUCESTER ROAD,"west of Crossways Lane, Upper Morton",365225,947488,B4061,0
