HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000025,182841,8,South Gloucestershire,1,57,CU,5,1,5/26/2004,6,451,14,1,E,1,380,2004,0,Aztec West Approach Road,,360727,919472,C,0
0,South West,E06000025,182841,15,South Gloucestershire,1,50,CU,4,3,5/26/2004,10,564,14,4,W,1,492,2004,0,Aztec West Approach Road,,360727,919472,C,0
