HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000023,172848,25,"Bristol, City of",3,131,A4018,PU,55,12,4/27/2009,17,358510,1035,9,4,N,A38 Colston Avenue roundabout,4,812,358650,2009,0,172750,173050,358556,74770,A38,1
1,South West,E06000023,172848,36,"Bristol, City of",0,136,A4018,PU,76,21,4/27/2009,28,358510,1059,9,4,S,A38 Colston Avenue roundabout,36,790,358650,2009,1,172750,173050,358556,74770,A38,2
