HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000024,160000,18,North Somerset,0,48,A370,PR,0,4,5/9/2003,11,335210,377,12,1,E,A368 Banwell,2,307,339890,2003,4,161050,159050,336700,6995,A371,1
1,South West,E06000024,160000,12,North Somerset,0,51,A370,PR,0,2,5/9/2003,9,335210,356,12,1,W,A368 Banwell,1,291,339890,2003,1,161050,159050,336700,6995,A371,0
