HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
18,South West,E06000025,178500,144,South Gloucestershire,29,320,M32,PU,10,25,9/4/2007,61,363490,1845,14,16,E,Bromley Heath Roundabout,0,1346,364700,2007,16,178640,178200,363800,17633,A4174,4
17,South West,E06000025,178500,133,South Gloucestershire,37,255,M32,PU,17,15,9/4/2007,41,363490,1485,14,12,W,Bromley Heath Roundabout,7,1065,364700,2007,20,178640,178200,363800,17633,A4174,6
