HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000024,170158,0,North Somerset,0,8,UU,1,1,3/23/2015,0,72,10,0,N,1,62,2015,0,Mill Cross,Clevedon,340398,947287,U,0
0,South West,E06000024,170158,1,North Somerset,0,8,UU,1,1,3/23/2015,1,62,10,0,S,0,51,2015,0,Mill Cross,Clevedon,340398,947287,U,0
