HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000023,172848,45,"Bristol, City of",2,97,A4018,PU,52,7,5/1/2001,32,358510,787,13,4,E,A38 Colston Avenue roundabout,14,586,358650,2001,1,172750,173050,358556,74770,A38,5
0,South West,E06000023,172848,27,"Bristol, City of",2,83,A4018,PU,47,11,5/1/2001,17,358510,941,13,4,W,A38 Colston Avenue roundabout,26,773,358650,2001,1,172750,173050,358556,74770,A38,3
