HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000023,171486,27,"Bristol, City of",0,106,A369/A370 midpoint,PU,10,1,4/26/2001,17,356530,568,11,3,E,A3029 Winterstoke Road,0,424,356680,2001,1,171490,171490,,,356657,74762,A3029,5
0,South West,E06000025,186500,223,South Gloucestershire,59,131,22,TM,5,1,4/26/2001,56,354450,1292,11,14,E,21,0,932,360000,2001,64,185800,185800,,,358000,99168,M4,30
11,South West,E06000025,186500,147,South Gloucestershire,22,111,22,TM,3,2,4/26/2001,47,354450,848,11,10,W,21,0,585,360000,2001,44,185800,185800,,,358000,99168,M4,13
27,South West,E06000024,176146,133,North Somerset,35,48,,CU,0,2,4/26/2001,16,,296,11,7,N,,0,113,,2001,40,,,Royal Portlebury Dock Road,,350602,996472,C,8
24,South West,E06000024,176146,154,North Somerset,33,66,,CU,2,3,4/26/2001,10,,379,11,13,S,,1,154,,2001,59,,,Royal Portlebury Dock Road,,350602,996472,C,15
