HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,177022,2,"Bristol, City of",0,37,BR,5,5,6/3/2013,2,274,10,0,E,1,225,2013,0,SHIREHAMPTON ROAD,South of Penpole Lane,353795,946742,B4054,0
0,South West,E06000023,177022,5,"Bristol, City of",0,28,BR,6,3,6/3/2013,4,250,10,1,W,1,208,2013,0,SHIREHAMPTON ROAD,South of Penpole Lane,353795,946742,B4054,0
0,South West,E06000023,175722,0,"Bristol, City of",0,5,UU,0,0,6/3/2013,0,12,10,0,E,0,7,2013,0,BROOK ROAD,East of New Station Road,363408,946772,U,0
0,South West,E06000023,175722,0,"Bristol, City of",0,2,UU,0,0,6/3/2013,0,11,10,0,W,0,9,2013,0,BROOK ROAD,East of New Station Road,363408,946772,U,0
0,South West,E06000025,174897,0,South Gloucestershire,0,0,UU,0,0,6/3/2013,0,6,10,0,E,0,6,2013,0,HILLTOP ROAD,"west of St Stephens Road, Soundwell",364948,947530,U,0
0,South West,E06000025,174897,0,South Gloucestershire,0,0,UU,0,0,6/3/2013,0,8,10,0,W,1,8,2013,0,HILLTOP ROAD,"west of St Stephens Road, Soundwell",364948,947530,U,0
