HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
4,South West,E06000023,173000,83,"Bristol, City of",13,241,A4,PU,16,21,5/20/2008,49,361100,1118,8,10,N,A420,12,757,360440,2008,5,171600,173463,,,360500,99507,A4320,2
0,South West,E06000023,173000,86,"Bristol, City of",9,253,A4,PU,8,6,5/20/2008,48,361100,1008,8,6,S,A420,1,655,360440,2008,10,171600,173463,,,360500,99507,A4320,13
0,South West,E06000024,158816,0,North Somerset,0,21,,CU,4,1,5/20/2008,0,,142,8,0,N,,11,116,,2008,0,,,OLD CHURCH ROAD,"South of Wingard Close, Clevedon",331739,947259,C,0
0,South West,E06000024,158816,1,North Somerset,0,14,,CU,4,0,5/20/2008,1,,156,8,0,S,,20,137,,2008,0,,,OLD CHURCH ROAD,"South of Wingard Close, Clevedon",331739,947259,C,0
0,South West,E06000024,168941,0,North Somerset,0,12,,CU,1,0,5/20/2008,0,,164,8,0,N,,1,151,,2008,0,,,CHURCH LANE,"South of Uncombe Close, Backwell Farleigh",349549,947262,C,0
0,South West,E06000024,168941,0,North Somerset,0,3,,CU,2,0,5/20/2008,0,,36,8,0,S,,0,31,,2008,0,,,CHURCH LANE,"South of Uncombe Close, Backwell Farleigh",349549,947262,C,0
0,South West,E06000025,175822,0,South Gloucestershire,0,0,,UU,0,0,5/20/2008,0,,9,8,0,N,,0,9,,2008,0,,,KENDALL ROAD,Kendall Road/Upper Station Road junction,364710,947518,U,0
0,South West,E06000025,175822,0,South Gloucestershire,0,2,,UU,0,0,5/20/2008,0,,12,8,0,S,,1,10,,2008,0,,,KENDALL ROAD,Kendall Road/Upper Station Road junction,364710,947518,U,0
0,South West,E06000023,176155,0,"Bristol, City of",0,4,,UU,0,0,5/20/2008,0,,15,8,0,N,,2,11,,2008,0,,,Claverham Road,North of Manor Road,363128,951879,U,0
0,South West,E06000023,176155,0,"Bristol, City of",0,2,,UU,0,0,5/20/2008,0,,9,8,0,S,,1,7,,2008,0,,,Claverham Road,North of Manor Road,363128,951879,U,0
0,South West,E06000023,173293,0,"Bristol, City of",0,1,,UU,0,0,5/20/2008,0,,4,8,0,E,,1,3,,2008,0,,,Victoria Avenue,East of Howett Road,361294,966010,U,0
0,South West,E06000023,173293,0,"Bristol, City of",0,24,,UU,0,1,5/20/2008,0,,311,8,0,W,,28,286,,2008,0,,,Victoria Avenue,East of Howett Road,361294,966010,U,0
