HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000023,167760,3,"Bristol, City of",0,77,UU,12,5,7/1/2009,1,370,8,1,E,0,273,2009,0,WHITCHURCH LANE,West oif Denleigh Close,360220,930422,U,0
1,South West,E06000023,167760,7,"Bristol, City of",0,78,UU,4,6,7/1/2009,6,605,8,0,W,4,510,2009,0,WHITCHURCH LANE,West oif Denleigh Close,360220,930422,U,0
