HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
24,South West,E06000023,178100,437,"Bristol, City of",142,283,Junction 18 M5,TM,8,11,9/17/2014,204,352952,1576,7,44,E,merge of feeder roads,0,837,352500,2014,10,178032,178100,352600,26021,M5,13
17,South West,E06000023,178100,252,"Bristol, City of",130,398,Junction 18 M5,TM,4,24,9/17/2014,75,352952,2701,7,14,W,merge of feeder roads,0,2023,352500,2014,9,178032,178100,352600,26021,M5,7
9,South West,E06000025,178400,85,South Gloucestershire,24,241,A4174,PU,18,24,9/17/2014,20,364700,1248,7,6,E,A432,1,880,366070,2014,20,178200,178610,365000,99050,A4174,6
6,South West,E06000025,178400,90,South Gloucestershire,11,233,A4174,PU,4,63,9/17/2014,47,364700,1425,7,9,W,A432,1,1035,366070,2014,15,178200,178610,365000,99050,A4174,2
