HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
2,South West,E06000023,173000,36,"Bristol, City of",8,177,A4,PU,9,18,5/20/2008,17,361100,1241,16,3,N,A420,8,1001,360440,2008,6,171600,173463,,,360500,99507,A4320,0
4,South West,E06000023,173000,42,"Bristol, City of",3,257,A4,PU,18,32,5/20/2008,23,361100,1308,16,3,S,A420,11,959,360440,2008,7,171600,173463,,,360500,99507,A4320,2
0,South West,E06000024,158816,0,North Somerset,0,7,,CU,5,2,5/20/2008,0,,132,16,0,N,,5,118,,2008,0,,,OLD CHURCH ROAD,"South of Wingard Close, Clevedon",331739,947259,C,0
0,South West,E06000024,158816,0,North Somerset,0,9,,CU,5,1,5/20/2008,0,,106,16,0,S,,3,91,,2008,0,,,OLD CHURCH ROAD,"South of Wingard Close, Clevedon",331739,947259,C,0
0,South West,E06000024,168941,0,North Somerset,0,0,,CU,0,0,5/20/2008,0,,31,16,0,N,,0,31,,2008,0,,,CHURCH LANE,"South of Uncombe Close, Backwell Farleigh",349549,947262,C,0
0,South West,E06000024,168941,0,North Somerset,0,0,,CU,0,0,5/20/2008,0,,32,16,0,S,,0,32,,2008,0,,,CHURCH LANE,"South of Uncombe Close, Backwell Farleigh",349549,947262,C,0
0,South West,E06000025,175822,0,South Gloucestershire,0,1,,UU,0,0,5/20/2008,0,,10,16,0,N,,0,9,,2008,0,,,KENDALL ROAD,Kendall Road/Upper Station Road junction,364710,947518,U,0
0,South West,E06000025,175822,0,South Gloucestershire,0,1,,UU,0,0,5/20/2008,0,,14,16,0,S,,0,13,,2008,0,,,KENDALL ROAD,Kendall Road/Upper Station Road junction,364710,947518,U,0
0,South West,E06000023,176155,0,"Bristol, City of",0,1,,UU,0,0,5/20/2008,0,,10,16,0,N,,0,9,,2008,0,,,Claverham Road,North of Manor Road,363128,951879,U,0
0,South West,E06000023,176155,0,"Bristol, City of",0,3,,UU,0,0,5/20/2008,0,,35,16,0,S,,1,32,,2008,0,,,Claverham Road,North of Manor Road,363128,951879,U,0
0,South West,E06000023,173293,0,"Bristol, City of",0,0,,UU,0,0,5/20/2008,0,,3,16,0,E,,11,3,,2008,0,,,Victoria Avenue,East of Howett Road,361294,966010,U,0
0,South West,E06000023,173293,0,"Bristol, City of",0,8,,UU,0,0,5/20/2008,0,,68,16,0,W,,1,60,,2008,0,,,Victoria Avenue,East of Howett Road,361294,966010,U,0
