HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
11,South West,E06000024,169360,42,North Somerset,6,46,Station Road Backwell,PR,5,2,7/10/2002,12,348690,421,13,4,E,B3130,0,326,352100,2002,8,168590,169290,351500,27028,A370,1
12,South West,E06000024,169360,43,North Somerset,2,67,Station Road Backwell,PR,7,0,7/10/2002,9,348690,490,13,3,W,B3130,1,373,352100,2002,8,168590,169290,351500,27028,A370,9
