HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000025,178550,238,South Gloucestershire,52,138,18,TM,2,13,9/25/2001,45,375767,2118,18,3,E,LA Boundary,0,1727,381800,2001,96,178163,180030,378000,18498,M4,41
5,South West,E06000025,178550,239,South Gloucestershire,77,223,18,TM,10,14,9/25/2001,56,375767,3126,18,6,W,LA Boundary,0,2640,381800,2001,83,178163,180030,378000,18498,M4,12
