HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000024,161714,0,North Somerset,0,31,CR,0,2,6/21/2007,0,213,18,0,N,0,180,2007,0,Churchland Way,"West of Summer Lane, W-s-M",337333,930447,C,0
0,South West,E06000024,161714,1,North Somerset,0,17,CR,0,3,6/21/2007,1,228,18,0,S,0,207,2007,0,Churchland Way,"West of Summer Lane, W-s-M",337333,930447,C,0
