HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000022,164240,49,Bath and North East Somerset,9,136,A367 roundabout,PU,10,4,9/15/2003,31,375000,834,11,3,E,A3062 roundabout,6,635,375490,2003,2,164300,164250,,,375300,6990,A36,4
0,South West,E06000022,164240,70,Bath and North East Somerset,5,138,A367 roundabout,PU,8,8,9/15/2003,51,375000,966,11,7,W,A3062 roundabout,0,742,375490,2003,4,164300,164250,,,375300,6990,A36,3
0,South West,E06000024,174800,3,North Somerset,1,41,,BR,0,0,9/15/2003,2,,230,11,0,E,,0,186,,2003,0,,,Cleveland Road,"East of Valley Road, North Weston",346000,990021,B3124,0
0,South West,E06000024,174800,9,North Somerset,0,35,,BR,0,2,9/15/2003,9,,259,11,0,W,,4,213,,2003,0,,,Cleveland Road,"East of Valley Road, North Weston",346000,990021,B3124,0
