HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000024,175670,14,North Somerset,3,108,Portishead  B3124,PR,2,4,9/8/2009,7,347660,674,12,2,E,M5 J 19,0,546,350670,2009,1,175680,175620,350000,57052,A369,0
0,South West,E06000024,175670,17,North Somerset,1,83,Portishead  B3124,PR,8,3,9/8/2009,9,347660,642,12,6,W,M5 J 19,0,531,350670,2009,0,175680,175620,350000,57052,A369,1
