HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
3,South West,E06000023,173300,12,"Bristol, City of",1,98,Midland Rd,PU,47,14,3/28/2011,7,359806,788,15,1,E,Trinity Rd,23,617,360045,2011,0,173224,173344,,,360000,7097,A420,0
0,South West,E06000024,170158,1,North Somerset,0,7,,UU,1,0,3/28/2011,1,,95,15,0,N,,1,86,,2011,0,,,Mill Cross,Clevedon,340398,947287,U,0
0,South West,E06000024,170158,0,North Somerset,0,8,,UU,2,1,3/28/2011,0,,103,15,0,S,,4,92,,2011,0,,,Mill Cross,Clevedon,340398,947287,U,0
