HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
3,South West,E06000025,176300,8,South Gloucestershire,0,54,B4465,PU,2,5,7/7/2010,2,364917,391,15,2,N,A432,8,322,365092,2010,1,175914,176659,,,365000,47675,A4017,0
2,South West,E06000025,176300,12,South Gloucestershire,1,70,B4465,PU,2,9,7/7/2010,3,364917,445,15,4,S,A432,6,352,365092,2010,1,175914,176659,,,365000,47675,A4017,1
0,South West,E06000022,153818,0,Bath and North East Somerset,0,5,,UU,0,0,7/7/2010,0,,25,15,0,E,,0,20,,2010,0,,,LABURNUM GROVE,Midsomer Norton.,365821,946685,U,0
0,South West,E06000022,153818,0,Bath and North East Somerset,0,3,,UU,0,0,7/7/2010,0,,23,15,0,W,,0,20,,2010,0,,,LABURNUM GROVE,Midsomer Norton.,365821,946685,U,0
