HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
5,South West,E06000023,170000,37,"Bristol, City of",2,149,A4174,PU,6,14,6/28/2012,18,357950,811,8,3,N,A38,31,605,358757,2012,7,170530,168569,358100,37935,A4174,2
1,South West,E06000023,170000,40,"Bristol, City of",4,137,A4174,PU,5,10,6/28/2012,25,357950,789,8,1,S,A38,17,597,358757,2012,4,170530,168569,358100,37935,A4174,5
17,South West,E06000025,181500,308,South Gloucestershire,89,516,Junction 20/15 M4/M5,TM,8,14,6/28/2012,67,361812,3998,8,19,N,Junction 19 M4/M32,0,3152,364185,2012,107,183775,179458,363100,56015,M4,9
10,South West,E06000025,181500,390,South Gloucestershire,127,636,Junction 20/15 M4/M5,TM,28,23,6/28/2012,106,361812,4309,8,22,S,Junction 19 M4/M32,0,3232,364185,2012,107,183775,179458,363100,56015,M4,18
0,South West,E06000022,161630,11,Bath and North East Somerset,0,39,A37,PR,3,3,6/28/2012,11,362468,319,8,0,E,A39,2,263,366380,2012,0,161884,162120,365000,57032,A368,0
1,South West,E06000022,161630,8,Bath and North East Somerset,0,14,A37,PR,1,1,6/28/2012,5,362468,151,8,2,W,A39,0,127,366380,2012,0,161884,162120,365000,57032,A368,0
