HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000023,172848,17,"Bristol, City of",0,143,A4018,PU,61,20,4/27/2009,16,358510,1012,15,0,N,A38 Colston Avenue roundabout,19,771,358650,2009,1,172750,173050,358556,74770,A38,0
3,South West,E06000023,172848,15,"Bristol, City of",1,95,A4018,PU,58,9,4/27/2009,5,358510,929,15,2,S,A38 Colston Avenue roundabout,13,752,358650,2009,1,172750,173050,358556,74770,A38,3
