HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
7,South West,E06000024,169360,30,North Somerset,3,51,Station Road Backwell,PR,9,3,5/28/2004,15,348690,492,15,3,N,B3130,1,399,352100,2004,2,168590,169290,351500,27028,A370,0
15,South West,E06000024,169360,62,North Somerset,5,100,Station Road Backwell,PR,8,9,5/28/2004,26,348690,976,15,8,S,B3130,0,797,352100,2004,4,168590,169290,351500,27028,A370,4
