HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
8,South West,E06000025,185000,42,South Gloucestershire,6,105,A432,PR,4,3,4/4/2008,19,376289,391,7,5,N,A433,0,237,379206,2008,2,181174,186365,,,378540,36510,A46,2
1,South West,E06000025,185000,18,South Gloucestershire,0,60,A432,PR,3,5,4/4/2008,9,376289,428,7,2,S,A433,0,342,379206,2008,4,181174,186365,,,378540,36510,A46,2
0,South West,E06000024,160043,1,North Somerset,0,63,A370 Windwhistle Road,PU,1,4,4/4/2008,0,332140,393,7,1,N,A370,9,324,332680,2008,0,159230,160900,,,332446,37660,A3033,0
0,South West,E06000024,160043,5,North Somerset,0,66,A370 Windwhistle Road,PU,8,4,4/4/2008,3,332140,372,7,1,S,A370,5,289,332680,2008,1,159230,160900,,,332446,37660,A3033,0
0,South West,E06000023,173337,2,"Bristol, City of",0,80,,UU,0,10,4/4/2008,2,,526,7,0,E,,24,434,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000023,173337,0,"Bristol, City of",0,11,,UU,0,1,4/4/2008,0,,59,7,0,W,,6,47,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000024,157807,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,4,7,0,N,,0,4,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,157807,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,3,7,0,S,,0,2,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,160155,0,North Somerset,0,2,,UU,0,0,4/4/2008,0,,14,7,0,E,,0,12,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,160155,0,North Somerset,0,2,,UU,0,0,4/4/2008,0,,5,7,0,W,,0,3,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,162162,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,12,7,0,N,,1,12,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
0,South West,E06000024,162162,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,1,7,0,S,,1,1,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
