HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000025,178067,0,South Gloucestershire,0,0,UU,0,0,4/28/2008,0,10,10,0,E,1,10,2008,0,MALMAINS DRIVE,east of B4058 Bristol Road,363815,947545,U,0
0,South West,E06000025,178067,2,South Gloucestershire,0,1,UU,0,1,4/28/2008,1,15,10,1,W,0,11,2008,0,MALMAINS DRIVE,east of B4058 Bristol Road,363815,947545,U,0
