HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
9,South West,E06000025,185000,32,South Gloucestershire,2,43,A432,PR,4,3,4/4/2008,12,376289,321,10,7,N,A433,0,239,379206,2008,1,181174,186365,,,378540,36510,A46,1
4,South West,E06000025,185000,24,South Gloucestershire,1,41,A432,PR,1,3,4/4/2008,12,376289,289,10,4,S,A433,0,220,379206,2008,2,181174,186365,,,378540,36510,A46,1
0,South West,E06000024,160043,11,North Somerset,0,65,A370 Windwhistle Road,PU,1,5,4/4/2008,10,332140,482,10,1,N,A370,2,400,332680,2008,0,159230,160900,,,332446,37660,A3033,0
1,South West,E06000024,160043,9,North Somerset,0,73,A370 Windwhistle Road,PU,0,1,4/4/2008,6,332140,506,10,2,S,A370,6,423,332680,2008,0,159230,160900,,,332446,37660,A3033,0
0,South West,E06000023,173337,2,"Bristol, City of",0,43,,UU,1,8,4/4/2008,2,,206,10,0,E,,1,152,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000023,173337,0,"Bristol, City of",0,35,,UU,0,2,4/4/2008,0,,133,10,0,W,,0,96,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000024,157807,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,15,10,0,N,,0,15,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,157807,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,9,10,0,S,,0,9,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,160155,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,14,10,0,E,,0,13,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,160155,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,10,10,0,W,,1,10,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,162162,0,North Somerset,0,3,,UU,0,0,4/4/2008,0,,18,10,0,N,,0,15,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
0,South West,E06000024,162162,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,13,10,0,S,,0,12,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
