HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000022,160000,41,Bath and North East Somerset,14,67,A39,PR,4,4,10/20/2008,12,362935,361,7,4,N,A368,0,245,362468,2008,6,156853,161884,,,361900,16354,A37,5
0,South West,E06000022,160000,31,Bath and North East Somerset,2,71,A39,PR,8,23,10/20/2008,12,362935,704,7,3,S,A368,0,571,362468,2008,0,156853,161884,,,361900,16354,A37,14
5,South West,E06000025,177600,74,South Gloucestershire,12,327,A432,PU,5,49,10/20/2008,39,366070,1813,7,9,N,Emersons Way roundabout,36,1358,367460,2008,7,178610,177080,,,367000,99051,A4174,2
7,South West,E06000025,177600,82,South Gloucestershire,15,278,A432,PU,15,15,10/20/2008,28,366070,1359,7,16,S,Emersons Way roundabout,3,969,367460,2008,12,178610,177080,,,367000,99051,A4174,4
0,South West,E06000023,172738,0,"Bristol, City of",0,0,,UU,0,0,10/20/2008,0,,3,7,0,E,,0,3,,2008,0,,,WINDSOR AVENUE,East of St Annes Road,363815,946808,U,0
0,South West,E06000023,172738,0,"Bristol, City of",0,0,,UU,0,0,10/20/2008,0,,2,7,0,W,,0,2,,2008,0,,,WINDSOR AVENUE,East of St Annes Road,363815,946808,U,0
0,South West,E06000023,173775,0,"Bristol, City of",0,6,,UU,0,0,10/20/2008,0,,29,7,0,N,,0,23,,2008,0,,,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000023,173775,0,"Bristol, City of",0,0,,UU,0,0,10/20/2008,0,,14,7,0,S,,1,14,,2008,0,,,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000024,162642,0,North Somerset,0,1,,UR,0,0,10/20/2008,0,,13,7,0,E,,0,12,,2008,0,,,ASH CLOSE,"South of Willow Close, St Georges",337706,947266,U,0
0,South West,E06000024,162642,0,North Somerset,0,0,,UR,0,0,10/20/2008,0,,2,7,0,W,,0,2,,2008,0,,,ASH CLOSE,"South of Willow Close, St Georges",337706,947266,U,0
