HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000025,185000,29,South Gloucestershire,5,101,Old Aust Rd,PR,9,5,5/18/2009,11,361060,973,15,2,N,B4427,3,829,362671,2009,7,184450,186727,361540,6399,A38,3
3,South West,E06000025,185000,28,South Gloucestershire,6,109,Old Aust Rd,PR,11,4,5/18/2009,9,361060,787,15,3,S,B4427,3,635,362671,2009,6,184450,186727,361540,6399,A38,1
