HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
13,South West,E06000024,176000,370,North Somerset,117,518,19,TM,3,39,3/18/2002,101,350670,4775,7,30,N,LA Boundary,0,3845,351940,2002,64,175620,176830,351300,46019,M5,45
4,South West,E06000024,176000,551,North Somerset,114,570,19,TM,4,16,3/18/2002,230,350670,2916,7,41,S,LA Boundary,0,1775,351940,2002,122,175620,176830,351300,46019,M5,40
1,South West,E06000025,174400,44,South Gloucestershire,3,206,Station Road Link,PR,4,21,3/18/2002,23,366580,1249,7,8,N,A420,1,974,366590,2002,7,174740,173540,366590,77051,A4174,2
8,South West,E06000025,174400,60,South Gloucestershire,9,202,Station Road Link,PR,1,15,3/18/2002,21,366580,1083,7,5,S,A420,1,805,366590,2002,10,174740,173540,366590,77051,A4174,7
