HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
4,South West,E06000023,170060,67,"Bristol, City of",6,97,A37,PU,8,3,6/28/2002,42,360895,761,9,6,E,A4,0,586,362185,2002,7,169989,170455,361000,27877,A4174,2
3,South West,E06000023,170060,41,"Bristol, City of",4,83,A37,PU,10,5,6/28/2002,23,360895,579,9,3,W,A4,1,440,362185,2002,5,169989,170455,361000,27877,A4174,3
1,South West,E06000024,158940,3,North Somerset,0,25,A368 Banwell,PR,0,2,6/28/2002,2,339890,336,9,0,N,A38 Sidcot,0,306,342640,2002,0,159050,157350,340000,37055,A371,0
0,South West,E06000024,158940,2,North Somerset,0,30,A368 Banwell,PR,2,1,6/28/2002,1,339890,169,9,1,S,A38 Sidcot,0,134,342640,2002,0,159050,157350,340000,37055,A371,0
