HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000024,166588,1,North Somerset,0,23,BU,3,2,4/18/2013,0,314,18,0,N,6,285,2013,0,NORTH END,"East of Arnolds Way, Yatton",342284,947248,B3133,1
0,South West,E06000024,166588,5,North Somerset,1,18,BU,0,2,4/18/2013,4,256,18,0,S,1,231,2013,0,NORTH END,"East of Arnolds Way, Yatton",342284,947248,B3133,0
