HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
10,South West,E06000023,180000,149,"Bristol, City of",34,112,Kings Road Avenue,PU,2,2,10/2/2000,55,351640,424,14,5,N,Unclassified Road,2,159,354680,2000,31,178510,184270,,,352000,7046,A403,14
7,South West,E06000023,180000,123,"Bristol, City of",11,96,Kings Road Avenue,PU,1,3,10/2/2000,56,351640,427,14,6,S,Unclassified Road,1,204,354680,2000,37,178510,184270,,,352000,7046,A403,6
0,South West,E06000025,178882,0,South Gloucestershire,0,10,,UR,0,1,10/2/2000,0,,51,14,0,E,,0,40,,2000,0,,,Unamed,"south of Compass Inn, Tormarton",376465,979270,U,0
0,South West,E06000025,178882,3,South Gloucestershire,0,6,,UR,1,0,10/2/2000,2,,61,14,1,W,,0,51,,2000,0,,,Unamed,"south of Compass Inn, Tormarton",376465,979270,U,0
