HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000025,174000,3,South Gloucestershire,0,23,A420,PU,4,8,6/22/2015,3,364697,226,12,0,N,Cheltenham Road,5,188,364592,2015,0,173883,174477,364650,28421,A4017,0
0,South West,E06000025,174000,2,South Gloucestershire,0,26,A420,PU,2,2,6/22/2015,1,364697,207,12,0,S,Cheltenham Road,4,175,364592,2015,0,173883,174477,364650,28421,A4017,1
