HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,177330,6,"Bristol, City of",0,46,BU,11,7,4/27/2004,6,306,10,0,N,1,236,2004,0,Lower High Street,North of Penpole Lane,352810,990510,B4054,0
0,South West,E06000023,177330,9,"Bristol, City of",0,54,BU,17,6,4/27/2004,7,391,10,2,S,0,305,2004,0,Lower High Street,North of Penpole Lane,352810,990510,B4054,0
