HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
4,South West,E06000024,174773,10,North Somerset,0,46,BR,3,4,9/17/2007,5,408,15,0,E,1,345,2007,0,Cleveland Road,"East of Valley Road, North Weston",346012,990021,B3124,1
3,South West,E06000024,174773,7,North Somerset,0,37,BR,1,3,9/17/2007,4,368,15,0,W,2,320,2007,0,Cleveland Road,"East of Valley Road, North Weston",346012,990021,B3124,0
